9.78115266084698e-97
1.5194859244312814e-96
2.3594580526275794e-96
3.6621554405734923e-96
5.681594314232777e-96
8.810744319716707e-96
1.3657270387475487e-95
2.116041333465053e-95
3.277127320843077e-95
5.07307649141855e-95
7.849797144192948e-95
1.2140997880753192e-94
1.876978329177684e-94
2.900501260888236e-94
4.4801833026655684e-94
6.917153791164943e-94
1.0675002947499098e-93
1.6467114261580908e-93
2.5390772698613082e-93
3.913301052364585e-93
6.0286424254570625e-93
9.283349809906532e-93
1.4288901120057544e-92
2.1983754860015175e-92
3.380756115595652e-92
5.1967849095148416e-92
7.984809781644768e-92
1.2263186779845627e-91
1.882569643335762e-91
2.888735007025553e-91
4.4307098236004496e-91
6.792785008586485e-91
1.0409536604411e-90
1.5944977104614267e-90
2.441323834343365e-90
3.7362496221845103e-90
5.715515352127474e-90
8.739446842725007e-90
1.335738844002867e-89
2.040648734875279e-89
3.1161910270963076e-89
4.7565169441142375e-89
7.257101950842376e-89
1.1067426642831756e-88
1.6870944286395756e-88
2.5706414829469456e-88
3.915192269743622e-88
5.960383932185573e-88
9.069953172902237e-88
1.3795760705576774e-87
2.097472182591104e-87
3.1875491640532885e-87
4.842034774646511e-87
7.352067487179859e-87
1.1158399650434997e-86
1.6927994484700834e-86
2.5669691618671084e-86
3.890879464201633e-86
5.895048663329247e-86
8.927710429396327e-86
1.3514704907912766e-85
2.0449731459906207e-85
3.0930301259717713e-85
4.6762451241355644e-85
7.06688815320376e-85
1.0675259834427146e-84
1.6119429589137687e-84
2.433009626407741e-84
3.670821009877289e-84
5.536183325899185e-84
8.346197668021036e-84
1.2577704587269345e-83
1.894753782783851e-83
2.8533014667496984e-83
4.295281310851125e-83
6.463847963518193e-83
9.724197211556981e-83
1.4624742802634168e-82
2.1988961860302765e-82
3.3053314118518213e-82
4.9674415735660565e-82
7.464038315441635e-82
1.121390010614591e-81
1.684622341218159e-81
2.5306738199090726e-81
3.801772379098845e-81
5.7119633917493115e-81
